City,Surface_area,Potential_installable_area,Peak_installable_capacity,Energy_potential_per_year,Assumed_building_type,Estimated_tilt,Estimated_building_height,Estimated_capacity_factor
Beirut,64.22,21.91,4.25,4696.68,2,16.01,6.3,1105.0
Beirut,118.85,19.53,3.79,4401.59,2,19.61,13.08,1161.6
Beirut,89.03,3.17,0.62,715.94,2,12.82,3.38,1163.27
Beirut,493.16,149.1,28.93,35808.72,3,17.39,19.22,1237.96
Beirut,398.16,248.04,48.12,58277.4,2,17.93,12.93,1211.1
Beirut,55.54,26.43,5.13,5664.75,2,13.04,15.81,1105.0
Beirut,189.14,96.08,18.64,24306.56,2,3.75,2.08,1304.0
Beirut,239.98,70.48,13.67,16967.84,2,11.59,20.38,1240.97
Beirut,195.64,40.65,7.89,8726.02,2,17.67,35.82,1106.4
Beirut,142.6,23.96,4.65,5145.0,2,16.49,21.47,1106.95
Beirut,42.37,14.66,2.84,3661.03,2,11.27,22.64,1287.33
Beirut,46.44,0.0,0.0,0.0,2,18.04,17.39,
Beirut,50.66,8.23,1.6,2018.94,2,15.21,26.02,1263.75
Beirut,71.71,13.48,2.61,3220.71,2,16.63,13.66,1232.0
Beirut,1758.6,422.34,81.93,99062.91,0,15.39,20.16,1209.05
Beirut,63.03,17.65,3.42,4110.34,2,18.41,1.97,1200.75
Beirut,175.25,63.96,12.41,14600.75,2,15.85,21.28,1176.67
Beirut,146.85,39.25,7.61,9271.91,0,17.76,11.71,1217.73
Beirut,77.42,12.41,2.41,3061.72,2,18.82,16.57,1271.45
Beirut,66.04,11.31,2.19,2821.91,2,17.45,9.46,1286.0
Beirut,278.58,96.51,18.72,24414.6,0,7.49,15.46,1304.0
Beirut,145.49,61.05,11.84,14500.06,2,14.87,3.15,1224.21
Beirut,54.48,18.98,3.68,4674.18,2,12.35,9.72,1269.75
Beirut,237.45,88.75,17.24,21416.34,0,17.56,21.33,1242.57
Beirut,594.83,328.28,63.69,78980.23,2,15.63,23.32,1240.15
Beirut,296.51,82.2,15.95,18579.01,2,18.92,16.02,1165.0
Beirut,123.11,43.52,8.44,9472.26,2,14.44,7.13,1121.85
Beirut,27.9,13.59,2.64,3390.48,2,13.6,6.35,1286.0
Beirut,16.84,3.11,0.6,787.75,2,1.91,5.49,1304.0
Beirut,24.48,4.45,0.86,1126.53,2,4.7,6.31,1304.0
Beirut,326.3,50.13,9.74,12215.83,2,10.15,18.38,1254.76
Beirut,49.35,24.16,4.69,6041.29,2,18.78,2.78,1289.0
Beirut,279.4,83.55,16.21,19472.76,2,11.81,6.99,1201.41
Beirut,47.5,0.0,0.0,0.0,2,13.43,19.93,
Beirut,438.02,98.12,19.02,23685.0,2,18.66,29.52,1245.52
Beirut,198.73,41.64,8.09,9850.67,0,19.36,19.3,1218.28
Beirut,91.63,12.02,2.33,2889.8,0,18.37,16.14,1239.0
Beirut,128.23,42.09,8.17,9145.58,2,17.47,6.75,1119.93
Beirut,146.15,56.21,10.91,12835.05,2,16.57,2.31,1176.97
Beirut,62.73,9.19,1.78,2102.44,2,15.33,4.05,1178.32
Beirut,179.1,38.34,7.44,8384.25,2,16.16,11.75,1127.27
Beirut,260.93,62.38,12.1,14099.06,2,19.49,17.01,1165.0
Beirut,118.14,42.14,8.17,10660.07,2,8.92,0.57,1304.0
Beirut,561.81,207.01,40.2,47776.28,2,16.34,28.01,1188.44
Beirut,57.72,22.28,4.32,4938.69,2,18.9,4.45,1142.68
Beirut,322.05,114.69,22.25,27211.16,0,17.22,30.33,1222.97
Beirut,72.93,11.63,2.26,2683.49,2,18.84,5.88,1188.7
Beirut,88.66,29.59,5.74,7486.1,0,7.1,29.25,1304.0
Beirut,263.39,96.65,18.73,22563.22,2,15.68,10.68,1204.56
Beirut,259.13,172.2,33.44,43605.13,0,1.75,14.0,1304.0
Beirut,58.84,15.34,2.98,3445.85,2,16.64,10.78,1158.0
Beirut,87.94,36.7,7.12,7867.98,2,18.19,1.43,1105.0
Beirut,60.17,17.46,3.39,3930.93,2,15.34,11.36,1160.7
Beirut,46.39,0.0,0.0,0.0,2,16.04,31.82,
Beirut,331.14,95.29,18.5,23010.74,2,15.17,12.45,1243.51
Beirut,92.85,6.6,1.28,1530.45,2,10.98,39.33,1195.86
Beirut,235.77,103.84,20.12,22736.24,2,18.65,16.5,1129.77
Beirut,163.22,31.23,6.06,6819.13,2,17.53,14.53,1125.64
Beirut,60.0,27.29,5.29,5989.61,2,16.06,7.9,1131.52
Beirut,167.71,48.51,9.42,11054.39,2,17.33,16.29,1173.45
Beirut,27.73,6.98,1.35,1765.23,2,2.34,6.91,1304.0
Beirut,228.19,73.52,14.28,17184.45,2,17.65,14.51,1203.65
Beirut,70.76,14.79,2.87,3737.67,2,5.22,1.43,1304.0
Beirut,31.17,0.0,0.0,0.0,2,9.68,7.53,
Beirut,77.65,16.9,3.28,3862.53,2,19.34,8.15,1178.43
Beirut,16.44,6.61,1.28,1671.25,2,3.02,12.68,1304.0
Beirut,14.66,3.9,0.76,988.39,2,1.55,12.35,1304.0
Beirut,59.42,13.86,2.69,3464.77,2,16.07,7.23,1289.0
Beirut,30.2,10.76,2.09,2723.25,2,7.13,5.83,1304.0
Beirut,19.06,7.17,1.39,1637.12,2,14.38,6.6,1177.52
Beirut,130.09,37.03,7.18,8449.76,2,19.67,7.52,1176.22
Beirut,13.57,3.29,0.64,831.55,2,6.01,11.85,1304.0
Beirut,134.03,53.12,10.3,11417.31,2,18.4,6.06,1108.0
Beirut,28.27,5.25,1.02,1188.23,2,19.31,5.84,1167.5
Beirut,480.76,157.71,30.57,37639.77,3,17.85,18.88,1231.43
Beirut,241.36,143.69,27.88,33997.97,0,16.29,11.82,1219.62
Beirut,183.1,58.68,11.38,13795.82,0,15.01,10.25,1211.92
Beirut,467.22,194.5,37.7,49155.43,2,7.79,20.52,1304.0
Beirut,135.27,39.08,7.59,8929.58,2,18.6,17.02,1176.61
Beirut,542.12,359.05,69.66,83481.91,3,18.0,17.17,1198.48
Beirut,172.69,42.12,8.17,9053.45,0,19.4,14.58,1108.0
Beirut,48.81,5.25,1.02,1165.3,2,16.57,19.23,1143.28
Beirut,277.41,85.6,16.61,19761.68,2,14.54,14.45,1189.96
Beirut,132.25,23.33,4.53,5756.39,3,16.44,5.72,1272.05
Beirut,200.71,107.76,20.9,26021.99,2,17.13,12.34,1244.78
Beirut,251.44,47.69,9.25,10777.52,3,10.17,11.91,1165.0
Beirut,70.54,25.57,4.96,6226.91,3,19.8,9.65,1255.42
Beirut,24.22,9.75,1.89,2465.91,2,5.38,11.57,1304.0
Beirut,61.07,23.78,4.61,6016.76,2,7.1,12.58,1304.0
Beirut,80.06,23.68,4.59,5181.26,3,10.36,12.75,1128.06
Beirut,18.91,6.57,1.27,1408.09,3,15.54,14.26,1105.0
Beirut,57.33,27.32,5.3,6816.86,3,18.7,11.0,1286.0
Beirut,168.74,55.71,10.81,13364.36,2,19.69,11.21,1236.57
Beirut,58.21,20.96,4.07,5236.1,3,14.34,3.76,1287.76
Beirut,88.8,19.21,3.73,4793.47,2,15.99,4.92,1286.0
Beirut,137.73,36.3,7.04,7792.02,2,18.66,8.09,1106.45
Beirut,638.52,323.56,62.77,69463.26,0,19.58,21.38,1106.62
Beirut,83.29,29.31,5.69,7312.08,2,16.35,11.41,1286.0
Beirut,146.11,33.52,6.5,8147.07,2,15.61,8.47,1252.71
Beirut,109.39,29.18,5.66,6721.43,0,18.28,8.28,1187.21
Beirut,728.31,211.91,41.11,50462.97,2,10.32,26.67,1227.47
Beirut,71.25,11.4,2.21,2622.5,2,18.12,8.64,1184.44
Beirut,382.3,141.9,27.53,34850.44,0,15.43,33.84,1266.0
Beirut,49.9,25.6,4.97,6017.38,2,12.3,0.94,1211.6
Beirut,621.57,247.51,48.06,58836.26,2,16.4,29.67,1224.11
Beirut,34.61,11.04,2.14,2792.5,2,7.8,0.59,1304.0
Beirut,296.58,92.52,17.95,22256.4,2,10.01,11.18,1240.05
Beirut,729.81,188.07,36.48,45204.77,0,19.92,28.84,1239.0
Beirut,470.65,149.83,29.07,34696.63,3,18.0,14.85,1193.7
Beirut,356.34,116.07,22.52,28749.17,2,17.67,12.72,1276.7
Beirut,276.86,90.8,17.62,19518.17,0,16.06,14.12,1108.0
Beirut,348.17,135.93,26.37,31120.87,0,16.43,12.53,1180.13
Beirut,26.11,6.52,1.26,1494.12,2,16.09,15.43,1181.2
Beirut,1812.14,374.39,72.56,87900.16,3,17.58,21.34,1211.42
Beirut,171.33,73.05,14.17,18243.19,0,14.1,14.47,1287.26
Beirut,144.88,63.23,12.27,15811.73,0,16.92,7.6,1289.0
Beirut,201.26,84.49,16.41,21394.52,3,7.75,6.27,1304.0
Beirut,393.32,131.73,25.53,30144.99,2,15.2,23.72,1180.77
Beirut,49.89,22.95,4.45,5346.28,2,16.41,5.95,1200.56
Beirut,111.14,21.5,4.17,5270.59,2,15.32,3.36,1263.64
Beirut,254.43,65.11,12.63,15569.79,2,16.76,10.09,1232.65
Beirut,311.16,3.38,0.65,725.46,2,14.82,23.49,1108.0
Beirut,193.41,58.29,11.31,14156.65,0,17.64,24.81,1251.9
Beirut,263.43,72.2,14.02,15886.16,0,17.89,22.67,1133.07
Beirut,239.19,59.65,11.57,13176.94,0,15.26,28.18,1138.61
Beirut,42.11,0.0,0.0,0.0,2,25.42,27.89,
Beirut,100.9,34.28,6.65,7548.23,2,14.04,12.92,1135.0
Beirut,79.38,40.64,7.88,8915.29,2,16.68,11.1,1130.92
Beirut,264.36,106.48,20.66,23314.93,2,12.69,2.65,1128.68
Beirut,285.04,83.16,16.13,18489.62,2,13.61,8.77,1146.02
Beirut,149.75,74.21,14.4,16319.51,2,15.32,15.27,1133.55
Beirut,194.56,66.17,12.84,16243.49,2,19.8,9.81,1265.45
Beirut,21.03,3.97,0.77,900.48,2,18.52,12.23,1169.2
Beirut,284.66,110.94,21.52,24497.73,0,18.01,7.64,1138.28
Beirut,150.58,53.14,10.31,11404.12,2,19.7,17.75,1106.22
Beirut,110.77,32.13,6.23,7384.47,2,18.46,12.82,1184.57
Beirut,114.27,59.57,11.56,13577.22,2,18.85,26.86,1174.79
Beirut,277.08,94.87,18.4,22839.27,2,19.17,8.86,1240.98
Beirut,37.05,0.0,0.0,0.0,3,10.65,7.68,
Beirut,76.34,33.1,6.42,7991.42,3,13.49,24.11,1244.35
Beirut,92.75,16.56,3.22,4020.66,0,13.82,4.98,1250.47
Beirut,30.67,3.48,0.67,879.2,3,8.0,22.84,1304.0
Beirut,36.1,2.51,0.49,580.81,3,16.12,19.24,1191.94
Beirut,97.66,18.31,3.55,4481.71,0,15.92,14.24,1261.95
Beirut,59.6,20.95,4.06,4497.3,3,17.39,18.41,1106.7
Beirut,124.34,43.68,8.47,10716.41,2,16.01,13.98,1264.5
Beirut,105.8,47.29,9.17,11668.85,3,15.1,25.0,1271.98
Beirut,117.39,25.51,4.95,6228.44,0,18.06,15.05,1258.45
Beirut,41.65,12.2,2.37,3045.98,2,18.28,41.55,1287.12
Beirut,72.46,29.44,5.72,6818.37,3,16.63,14.9,1192.52
Beirut,119.13,73.73,14.3,15847.4,3,12.64,25.29,1108.0
Beirut,47.63,12.49,2.42,2995.13,2,15.11,22.36,1236.02
Beirut,49.86,0.0,0.0,0.0,2,18.89,40.77,
Beirut,19.09,5.68,1.1,1257.39,2,16.09,7.55,1140.55
Beirut,161.25,11.63,2.25,2769.48,2,18.16,26.23,1229.24
Beirut,43.84,3.05,0.59,746.1,0,19.79,37.43,1261.2
Beirut,123.13,39.6,7.68,8998.19,0,17.9,17.41,1171.34
Beirut,7.91,1.79,0.35,453.3,2,0.92,47.95,1304.0
Beirut,110.15,37.04,7.19,8372.07,2,15.07,20.78,1165.04
Beirut,7.23,0.0,0.0,0.0,2,0.0,50.94,
Beirut,63.59,19.64,3.81,4210.14,2,15.53,19.45,1105.0
Beirut,129.29,29.52,5.73,7381.26,2,11.52,20.66,1289.0
Beirut,136.71,16.89,3.28,4214.75,0,19.07,20.03,1286.0
Beirut,65.18,22.99,4.46,5435.19,2,11.85,25.37,1218.75
Beirut,16.68,0.0,0.0,0.0,0,23.32,9.15,
Beirut,1072.87,202.93,39.37,44891.61,0,15.65,40.45,1140.32
Beirut,172.79,72.93,14.15,17283.54,2,18.44,14.82,1221.53
Beirut,316.96,110.38,21.41,24835.53,2,16.21,24.67,1159.74
Beirut,28.47,2.09,0.41,522.4,0,24.21,58.66,1289.0
Beirut,155.62,24.29,4.71,5888.97,0,15.7,7.61,1250.96
Beirut,67.06,15.31,2.97,3435.1,2,18.07,25.52,1156.52
Beirut,257.46,98.08,19.05,23538.08,2,19.19,21.29,1235.78
Beirut,84.42,21.16,4.11,5353.65,2,8.99,67.15,1304.0
Beirut,114.58,12.26,2.38,2846.17,2,10.27,21.19,1195.78
Beirut,25.88,0.0,0.0,0.0,2,12.38,33.8,
Beirut,218.44,35.68,6.92,7661.38,0,10.62,23.43,1106.7
Beirut,185.75,85.91,16.67,18875.63,2,19.63,69.02,1132.51
Beirut,64.15,4.13,0.8,993.75,2,18.86,44.68,1239.0
Beirut,40.13,13.27,2.58,3190.75,3,16.35,38.65,1239.0
Beirut,46.99,0.0,0.0,0.0,2,16.67,63.95,
Beirut,318.84,20.81,4.04,4872.65,0,18.7,23.69,1206.81
Beirut,201.93,59.08,11.46,13019.85,2,12.75,34.36,1136.01
Beirut,160.95,8.27,1.6,1986.94,0,15.98,16.48,1239.0
Beirut,79.09,33.34,6.47,7896.5,2,19.43,25.3,1220.75
Beirut,142.87,69.27,13.44,17022.95,2,13.97,9.51,1266.72
Beirut,194.56,69.02,13.39,17461.63,2,8.8,12.44,1304.0
Beirut,83.08,32.1,6.23,7838.61,2,10.52,19.03,1258.75
Beirut,17.52,4.28,0.83,1082.25,2,7.51,12.04,1304.0
Beirut,17.0,4.18,0.81,943.57,0,14.52,10.12,1163.25
Beirut,157.4,7.76,1.5,1816.73,2,16.87,16.89,1207.25
Beirut,56.15,5.56,1.08,1249.82,0,15.32,0.44,1158.0
Beirut,33.26,10.87,2.11,2467.63,2,14.58,14.57,1169.25
Beirut,24.26,9.61,1.86,2297.3,2,17.31,0.68,1232.0
Beirut,264.53,104.73,20.34,25913.04,0,10.19,11.5,1274.14
Beirut,109.41,33.34,6.47,8433.7,0,9.8,9.21,1304.0
Beirut,565.57,202.51,39.29,44182.38,2,18.3,29.77,1124.62
Beirut,439.81,97.34,18.88,21999.02,2,17.44,3.73,1165.0
Beirut,116.93,30.85,5.99,7707.02,0,19.62,6.02,1287.63
Beirut,260.81,63.77,12.37,13688.93,2,16.57,8.36,1106.5
Beirut,141.76,52.04,10.09,11293.5,0,19.38,26.41,1119.69
Beirut,115.72,29.04,5.63,6863.83,0,19.37,17.13,1218.4
Beirut,32.97,0.0,0.0,0.0,2,5.94,20.16,
Beirut,321.28,148.43,28.8,32265.44,0,15.14,29.67,1120.49
Beirut,41.95,14.27,2.77,3153.8,2,14.31,25.42,1139.35
Beirut,33.77,0.0,0.0,0.0,0,25.45,49.57,
Beirut,274.3,97.23,18.84,23265.36,0,18.6,41.56,1234.64
Beirut,97.91,26.54,5.15,5699.29,2,16.04,53.51,1106.87
Beirut,27.56,0.0,0.0,0.0,2,1.05,52.57,
Beirut,57.27,9.4,1.82,2378.47,2,4.05,47.05,1304.0
Beirut,163.8,32.87,6.38,7685.64,2,18.48,22.94,1203.93
Beirut,249.7,84.32,16.36,18076.25,2,18.68,10.14,1105.0
Beirut,12.17,4.42,0.86,1056.22,2,19.37,39.55,1232.0
Beirut,30.03,0.0,0.0,0.0,2,15.66,18.16,
Beirut,27.21,12.22,2.37,3091.94,2,5.76,18.31,1304.0
Beirut,1814.67,1207.47,234.25,305462.2,2,9.39,12.33,1304.0
Beirut,34.8,0.0,0.0,0.0,2,21.98,12.33,
Beirut,42.66,0.0,0.0,0.0,2,15.72,8.58,
Beirut,265.18,41.96,8.14,9483.47,3,19.46,12.63,1165.0
Beirut,132.42,79.41,15.39,20069.6,2,7.57,0.57,1304.0
Beirut,813.72,468.77,90.94,118587.37,0,5.98,9.79,1304.0
Beirut,76.45,39.44,7.65,9977.64,2,8.96,0.85,1304.0
Beirut,255.23,72.5,14.06,16385.02,0,18.92,21.99,1165.0
Beirut,196.9,98.28,19.07,24862.8,2,4.08,6.46,1304.0
Beirut,216.07,45.58,8.84,10819.59,2,18.41,2.78,1223.68
Beirut,125.69,33.96,6.59,7292.25,2,15.76,1.22,1106.88
Beirut,353.27,81.8,15.87,18965.04,2,16.61,15.88,1195.12
Beirut,75.74,26.0,5.04,6577.85,2,6.08,15.88,1304.0
Beirut,80.8,1.62,0.32,358.54,2,13.55,11.89,1137.75
Beirut,323.12,99.25,19.25,22069.24,2,16.98,16.76,1146.2
Beirut,160.18,80.76,15.67,20431.25,2,8.8,14.62,1304.0
Beirut,218.34,56.02,10.86,13788.54,2,18.51,9.31,1270.0
Beirut,133.31,60.27,11.69,14019.17,2,17.75,12.96,1198.95
Beirut,288.18,55.5,10.77,13123.94,0,19.39,18.57,1219.01
Beirut,901.86,203.7,39.52,50876.36,0,19.88,50.8,1287.4
Beirut,208.97,43.22,8.39,10313.95,2,15.38,42.04,1229.99
Beirut,343.64,125.04,24.26,31632.66,0,8.84,20.68,1304.0
Beirut,84.42,11.95,2.32,2907.89,2,18.16,2.31,1254.65
Beirut,602.31,368.14,71.42,83557.31,2,18.54,8.67,1169.94
Beirut,111.04,59.87,11.62,15146.91,2,3.43,4.62,1304.0
Beirut,129.2,74.67,14.49,18890.42,2,2.37,4.17,1304.0
Beirut,90.53,18.28,3.55,4329.78,3,15.34,18.62,1219.98
Beirut,266.1,130.42,25.3,29827.0,2,13.67,6.65,1178.84
Beirut,99.3,39.03,7.56,9854.75,2,7.12,18.65,1304.0
Beirut,435.68,327.55,63.61,82945.07,2,3.86,0.0,1304.0
Beirut,52.01,13.89,2.69,2982.08,0,16.37,21.04,1106.9
Beirut,508.14,149.27,28.96,33149.82,2,19.11,7.3,1144.71
Beirut,50.17,27.36,5.31,6658.73,2,16.42,0.0,1254.73
Beirut,351.34,98.62,19.13,23687.9,2,17.58,20.13,1238.15
Beirut,307.43,202.36,39.3,51242.25,2,7.67,0.84,1304.0
Beirut,254.28,81.2,15.77,19031.03,2,18.42,17.89,1206.94
Beirut,449.08,74.11,14.38,17696.72,3,19.08,25.62,1230.94
Beirut,239.39,80.78,15.67,18642.4,2,19.93,15.97,1189.64
Beirut,29.84,12.61,2.45,2847.69,2,15.09,10.74,1162.77
Beirut,56.57,10.22,1.98,2196.85,0,15.91,17.53,1108.0
Beirut,48.79,10.4,2.02,2600.52,2,17.33,8.02,1289.0
Beirut,26.33,0.0,0.0,0.0,2,18.35,11.55,
Beirut,437.32,234.13,45.42,56275.73,2,18.77,14.84,1239.0
Beirut,48.86,9.28,1.8,2058.04,2,16.01,11.41,1143.28
Beirut,259.15,46.5,9.01,10974.52,2,19.91,21.78,1217.88
Beirut,99.76,28.94,5.61,7112.79,2,16.84,16.7,1266.8
Beirut,262.39,79.28,15.38,17276.76,0,18.84,13.02,1123.31
Beirut,157.9,17.42,3.38,4162.62,2,18.0,33.28,1230.33
Beirut,372.06,66.8,12.95,15303.94,2,16.09,19.86,1182.16
Beirut,191.56,13.88,2.69,3258.74,2,19.69,31.48,1210.29
Beirut,81.67,37.0,7.18,8298.77,2,12.24,10.26,1156.13
Beirut,339.45,16.25,3.15,3905.22,0,19.39,31.25,1239.0
Beirut,331.2,35.67,6.92,8278.56,2,17.78,12.72,1196.38
Beirut,256.78,121.74,23.62,30798.5,2,2.41,17.36,1304.0
Beirut,176.21,45.83,8.88,10975.27,2,18.27,19.67,1235.55
Beirut,187.03,48.95,9.5,11975.82,2,16.4,20.34,1261.14
Beirut,39.44,15.06,2.92,3418.71,2,16.78,12.18,1171.45
Beirut,60.27,17.37,3.37,4392.99,0,9.48,8.91,1304.0
Beirut,289.01,82.98,16.1,18176.13,2,16.81,21.29,1129.03
Beirut,100.9,25.97,5.04,5581.38,2,18.54,9.62,1108.0
Beirut,111.63,32.07,6.22,7543.52,2,19.62,15.1,1212.6
Beirut,50.36,2.63,0.51,630.96,2,19.77,11.73,1239.0
Beirut,115.52,10.48,2.03,2581.32,2,17.78,15.53,1270.78
Beirut,142.01,36.59,7.1,8435.24,2,17.62,12.22,1188.35
Beirut,80.86,12.15,2.35,2897.03,2,16.29,18.82,1230.51
Beirut,70.39,8.3,1.61,1852.84,2,18.69,13.59,1151.15
Beirut,64.1,6.93,1.34,1665.72,2,17.39,13.55,1239.0
Beirut,201.64,30.98,6.01,7510.5,2,17.27,17.86,1249.75
Beirut,20.62,5.71,1.11,1444.79,2,3.93,16.67,1304.0
Beirut,57.03,18.17,3.53,3905.71,2,18.58,16.79,1108.0
Beirut,52.33,8.77,1.7,2050.95,2,11.77,17.98,1205.29
Beirut,64.99,12.15,2.36,2866.02,2,17.34,16.22,1214.66
Beirut,123.33,42.51,8.25,10242.32,2,17.74,22.38,1242.08
Beirut,99.43,19.34,3.75,4544.39,2,18.94,8.65,1211.03
Beirut,73.68,23.85,4.63,5956.7,2,16.09,13.03,1287.64
Beirut,171.27,42.5,8.25,10472.55,2,17.44,15.88,1270.1
Beirut,129.75,17.94,3.48,4054.56,2,16.43,13.82,1165.0
Beirut,66.35,13.64,2.65,3362.18,2,17.39,22.67,1271.0
Beirut,104.77,47.07,9.13,10339.54,2,15.3,12.4,1132.19
Beirut,15.07,2.63,0.51,562.72,0,17.48,21.67,1105.0
Beirut,137.24,36.46,7.07,8461.79,2,17.13,21.86,1196.31
Beirut,172.19,41.55,8.05,9652.29,2,15.1,13.76,1198.59
Beirut,272.23,143.4,27.85,32205.53,2,12.61,12.28,1156.48
Beirut,204.74,100.46,19.49,24091.86,2,14.24,15.03,1236.19
Beirut,185.6,44.92,8.71,10321.9,2,15.65,17.34,1185.71
Beirut,258.12,70.31,13.64,16398.77,2,18.19,14.9,1202.17
Beirut,134.69,32.12,6.23,7249.28,2,18.14,18.68,1163.21
Beirut,31.58,7.5,1.46,1752.1,2,18.86,3.79,1203.54
Beirut,164.51,71.4,13.84,16663.17,2,14.76,14.0,1204.2
Beirut,288.8,108.02,20.96,27326.33,2,7.36,7.46,1304.0
Beirut,266.22,175.77,34.1,44464.83,0,3.36,0.74,1304.0
Beirut,100.49,47.25,9.17,11616.82,0,16.59,3.79,1267.44
Beirut,47.79,23.44,4.55,5930.74,0,4.1,0.33,1304.0
Beirut,157.54,81.34,15.78,20293.41,2,16.61,3.4,1286.0
Beirut,292.2,74.83,14.52,17647.73,0,14.68,14.38,1215.73
Beirut,102.04,44.78,8.68,9930.41,2,11.72,3.26,1144.13
Beirut,193.15,56.32,10.93,13922.2,2,15.2,5.77,1274.14
Beirut,235.89,58.05,11.26,14685.01,2,5.47,17.54,1304.0
Beirut,37.83,7.82,1.52,1757.71,2,17.49,0.54,1157.96
Beirut,73.32,24.92,4.84,6052.87,0,18.8,5.2,1251.84
Beirut,62.9,27.99,5.43,6436.72,2,10.34,3.85,1185.38
Beirut,464.96,154.0,29.88,37747.68,0,15.67,12.01,1263.48
Beirut,548.38,347.24,67.36,87843.28,2,9.66,10.16,1304.0
Beirut,476.37,87.21,16.92,21512.18,2,19.55,8.39,1271.5
Beirut,91.22,50.37,9.77,12565.77,2,17.83,2.42,1286.0
Beirut,108.47,18.0,3.49,4427.95,2,15.99,8.63,1268.05
Beirut,243.3,28.79,5.58,6773.66,2,15.56,5.37,1212.89
Beirut,82.84,36.77,7.13,8037.68,2,18.64,19.3,1126.73
Beirut,557.05,222.78,43.22,53631.51,0,11.46,18.97,1240.93
Beirut,308.57,52.78,10.25,12537.9,2,19.36,14.99,1223.34
Beirut,511.47,199.81,38.76,50547.83,0,8.56,16.32,1304.0
Beirut,101.48,43.57,8.45,10886.01,2,14.5,5.43,1287.78
Beirut,353.87,126.3,24.5,29703.17,3,15.18,17.5,1212.24
Beirut,171.44,40.76,7.91,9780.2,2,16.6,4.23,1236.81
Beirut,339.23,77.35,15.01,18027.06,2,17.32,19.08,1201.27
Beirut,328.06,62.0,12.02,15033.56,2,18.27,11.06,1251.22
Beirut,76.26,22.83,4.43,5542.65,2,16.47,24.77,1251.66
Beirut,131.3,47.13,9.14,11922.83,2,7.69,8.73,1304.0
Beirut,171.11,68.39,13.27,14930.58,2,18.34,4.17,1125.33
Beirut,24.23,2.01,0.39,503.65,2,14.74,2.87,1289.0
Beirut,90.68,46.0,8.92,9875.08,2,11.17,7.3,1106.67
Beirut,276.92,99.77,19.35,24219.42,2,11.48,3.42,1251.33
Beirut,99.3,7.42,1.44,1825.45,2,14.89,16.29,1268.35
Beirut,24.59,0.0,0.0,0.0,2,18.11,8.93,
Beirut,172.69,32.74,6.35,7899.22,2,16.67,14.99,1243.84
Beirut,172.89,46.96,9.11,10249.97,2,18.52,31.5,1125.03
Beirut,105.52,17.44,3.38,4251.5,2,18.15,17.23,1256.55
Beirut,105.75,19.74,3.83,4239.5,2,17.52,17.42,1106.77
Beirut,91.89,39.85,7.73,9310.57,2,17.1,26.46,1204.47
Beirut,94.85,21.86,4.24,5058.4,2,17.73,11.06,1192.77
Beirut,49.78,9.09,1.76,2298.54,2,7.53,10.64,1304.0
Beirut,265.62,80.49,15.61,18299.62,2,17.8,18.48,1171.99
Beirut,82.98,6.41,1.24,1428.02,2,17.52,7.53,1148.75
Beirut,472.33,146.04,28.33,36485.3,0,14.07,21.4,1287.77
Beirut,44.19,5.31,1.03,1326.98,2,15.86,9.58,1289.0
Beirut,44.97,2.63,0.51,656.42,2,13.25,10.13,1289.0
Beirut,69.2,17.93,3.48,3849.99,2,16.52,13.32,1106.78
Beirut,173.71,75.0,14.55,16093.14,2,19.59,11.63,1106.0
Beirut,339.72,110.06,21.33,24759.88,2,12.25,31.25,1160.79
Beirut,146.55,44.23,8.58,11045.96,2,19.42,11.21,1287.34
Beirut,126.99,68.78,13.34,17399.39,2,3.73,0.14,1304.0
Beirut,50.14,17.54,3.4,4025.53,2,12.11,10.65,1183.3
Beirut,5027.25,3735.09,724.61,953583.2,1,11.05,6.27,1316.0
Beirut,286.48,49.64,9.63,12673.79,1,18.35,8.59,1316.0
Beirut,28.58,4.72,0.92,1195.82,2,4.22,7.84,1304.0
Beirut,149.28,56.12,10.89,14328.44,1,17.06,3.97,1316.0
Beirut,509.62,177.54,34.44,41963.79,3,16.84,4.27,1218.37
Beirut,75.13,34.5,6.69,8726.9,2,8.24,7.04,1304.0
Beirut,5819.77,4424.04,858.26,1129474.6,1,10.45,7.35,1316.0
Beirut,1526.09,886.8,172.04,226404.84,1,9.61,6.34,1316.0
Beirut,127.7,52.09,10.11,12311.84,2,18.4,7.72,1218.22
Beirut,249.61,126.61,24.56,32029.06,2,2.97,3.52,1304.0
Beirut,97.85,23.02,4.47,5757.19,2,19.26,4.89,1289.0
Beirut,82.33,47.66,9.25,11496.61,2,14.85,8.1,1243.49
Beirut,107.37,53.14,10.31,13057.55,2,12.9,5.36,1266.63
Beirut,38.03,19.6,3.8,4789.69,2,16.19,4.92,1259.59
Beirut,204.94,89.44,17.35,22103.84,2,19.14,4.07,1273.86
Beirut,57.78,3.56,0.69,902.13,2,7.68,2.25,1304.0
Beirut,51.84,24.1,4.68,6097.06,2,7.96,0.0,1304.0
Beirut,39.57,6.26,1.21,1563.37,2,15.22,1.02,1287.5
Beirut,90.19,52.84,10.24,13353.29,2,0.55,0.0,1304.0
Beirut,45.33,0.0,0.0,0.0,2,23.64,9.75,
Beirut,377.55,125.51,24.35,30449.34,0,12.71,21.67,1250.59
Beirut,32.4,9.69,1.88,2424.0,2,11.2,0.78,1289.0
Beirut,572.05,313.69,60.86,79356.02,0,9.99,10.11,1304.0
